source_genesymbol	target_genesymbol	source_uniprot	target_uniprot	source_db	source_transmembrane	source_peripheral	source_secreted	source_integrin	source_other	source_other_desc	source_Small_Molecule	target_transmembrane	target_peripheral	target_secreted	target_integrin	target_other	target_other_desc	target_Small_Molecule
ALDH1A1	COMPLEX:RARB_RXRB_CRABP2	P00352	COMPLEX:P10826_P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:RARB_RXRB_CRABP2	O94788	COMPLEX:P10826_P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:RARB_RXRB_CRABP2	P47895	COMPLEX:P10826_P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A1	COMPLEX:RARG_CRABP2	P00352	COMPLEX:P13631_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:RARG_CRABP2	O94788	COMPLEX:P13631_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:RARG_CRABP2	P47895	COMPLEX:P13631_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A1	COMPLEX:RARG_CRABP2_RXRG	P00352	COMPLEX:P13631_P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:RARG_CRABP2_RXRG	O94788	COMPLEX:P13631_P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:RARG_CRABP2_RXRG	P47895	COMPLEX:P13631_P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A1	COMPLEX:RXRA_CRABP2	P00352	COMPLEX:P19793_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:RXRA_CRABP2	O94788	COMPLEX:P19793_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:RXRA_CRABP2	P47895	COMPLEX:P19793_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A1	COMPLEX:RXRB_CRABP2	P00352	COMPLEX:P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:RXRB_CRABP2	O94788	COMPLEX:P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:RXRB_CRABP2	P47895	COMPLEX:P28702_P29373	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A1	COMPLEX:CRABP2_RXRG	P00352	COMPLEX:P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A2	COMPLEX:CRABP2_RXRG	O94788	COMPLEX:P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
ALDH1A3	COMPLEX:CRABP2_RXRG	P47895	COMPLEX:P29373_P48443	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
